resource_name,occurrences,MIN(observed_events.observed_event_duration),MAX(observed_events.observed_event_duration),AVG(observed_events.observed_event_duration),STD(observed_events.observed_event_duration)
https://6002x.mitx.mit.edu/wiki/view_revision/8/OhmsLaw/,1,9,9,9.0000,0
https://extdeploy.mitx.mit.edu/wiki/create/BasicCircuitSequence,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/book-shifted/609,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/create/ResistanceMatching?wiki_article_name=Resistance+Matching,1,69,69,69.0000,0
https://6002x.mitx.mit.edu/book/274#,1,722,722,722.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Colombia+online#,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Shahid+Beheshti+University+-+Velenjak+-+Tehran+-+Iran,1,22,22,22.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Gujranwala%2CPunjab%2CPakistan#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/history/BookErrors//7,1,8,8,8.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Albany%2C+Auckland%2C+NZ#,1,8,8,8.0000,0
https://6002x.mitx.mit.edu/book/529,1,19,19,19.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Portugal,1,9,9,9.0000,0
https://extdeploy.mitx.mit.edu/courseware/6.002_Spring_2012/Week_9/Second-order_Circuits/#,1,282,282,282.0000,0
https://6002x.mitx.mit.edu/wiki/create/DependentSourcesandAmplifiers?wiki_article_name=Dependent+Sources+and+Amplifiers,1,10,10,10.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Potugu%C3%AAs,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/wiki/view/Acronyms/#,1,33,33,33.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=New+Haven%2C+Connecticut%2C+USA#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Lerma%2C+Burgos%2C+Spain#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/99,1,136,136,136.0000,0
https://extdeploy.mitx.mit.edu/wiki/view/BatteryModel/,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book/543,1,14,14,14.0000,0
https://6002x.mitx.mit.edu/profile/105052/,1,73,73,73.0000,0
https://6002x.mitx.mit.edu/wiki/view/WikiSandbox/#,1,715,715,715.0000,0
https://6002x.mitx.mit.edu/wiki/create/testingorderedlistindentation?wiki_article_name=testing+ordered+list+indentation,1,13,13,13.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=english+or+french#,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/wiki/history/TheOperationalAmplifierAbstraction//3,1,4,4,4.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Distrito+Federal%2C+MEX#,1,30,30,30.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Tartu%2C+Estonia,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Houston+TX,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/book-shifted/132,1,265,265,265.0000,0
https://6002x.mitx.mit.edu/book-shifted/521,1,31,31,31.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=S%C3%A3o+Caetano+do+Sul+-+S%C3%A3o+Paulo#,1,67,67,67.0000,0
https://6002x.mitx.mit.edu/wiki/create/HW4solution?wiki_article_name=HW4_solution,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/book/667,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=English%2C+Spanish%2C+Portuguese,1,12,12,12.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/562/CourseErrors/,1,43,43,43.0000,0
https://6002x.mitx.mit.edu/book-shifted/727,1,25,25,25.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Spanish+and+English,1,23,23,23.0000,0
https://6002x.mitx.mit.edu/wiki/view/AuMatar6003Video5Notes,1,13,13,13.0000,0
https://6002x.mitx.mit.edu/wiki/view/InductorsandFirstOrderCircuits/#,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/certificate_request?future_offerings=true&favorite_parts=Electronics+&rating=4+-+It+was+pretty+good%2C+but+could+use+some+improvement.&rating_textbook=4+-+Okay.,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Madrid%2C+Spain%2C+Europe,1,117,117,117.0000,0
https://6002x.mitx.mit.edu/book/105,1,19,19,19.0000,0
https://extdeploy.mitx.mit.edu/courseware/6.002_Spring_2012/Week_11/Homework/,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/history/MOSFETAmplifiersSmallsignalmodels//3,1,241,241,241.0000,0
https://extdeploy.mitx.mit.edu/wiki/view/LinearOrdinaryDifferentialEquations,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/book/567#,1,576,576,576.0000,0
https://6002x.mitx.mit.edu/wiki/history/mymidtermexamhaveendedbefore24hrtimebyitselfpleasehelpmeoutsir//1,1,1440,1440,1440.0000,0
https://extdeploy.mitx.mit.edu/wiki/view/Maxwell,1,929,929,929.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Argentina#,1,8,8,8.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/1/LinearityandSuperposition/,1,1,1,1.0000,0
https://6002x.mitx.mit.edu/book-shifted/254,1,63,63,63.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Ukraine,1,513,513,513.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Jabalpur#,1,8,8,8.0000,0
https://6002x.mitx.mit.edu/book-shifted/181,1,16,16,16.0000,0
https://6002x.mitx.mit.edu/book-shifted/910,1,37,37,37.0000,0
https://6002x.mitx.mit.edu/wiki/history/Encouragementforthiscourse//1,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/wiki/view/LumpedElement/#,1,38,38,38.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=faridabad%2Charyana%2Cindia#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=17+VASSILISSA+OLGA+FLAT+05+%2C++POSTAL+CODE+2001+STROVOLOS++NICOSIA+CYPRUS,1,33,33,33.0000,0
https://6002x.mitx.mit.edu/book-shifted/347#,1,10,10,10.0000,0
https://6002x.mitx.mit.edu/wiki/view/Labs4,1,19,19,19.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Patras%2C+Achaia%2C+Greece#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/283,1,26,26,26.0000,0
https://6002x.mitx.mit.edu/wiki/view/Final_Exam#,1,217,217,217.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Mumbai%2C+India#,1,117,117,117.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Waltham%2C+Massachusetts%2C+USA#,1,569,569,569.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Kochi%2C+Kerala%2C+India#,1,11,11,11.0000,0
https://6002x.mitx.mit.edu/book-shifted/94,1,126,126,126.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/9/CalculatingResistanceinParallel/,1,5,5,5.0000,0
https://extdeploy.mitx.mit.edu/wiki/create/InsidetheGate,1,18,18,18.0000,0
https://6002x.mitx.mit.edu/info#i,1,154,154,154.0000,0
https://6002x.mitx.mit.edu/wiki/view/USINGKVLKCL/#,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/wiki/create/rleetestarticle?wiki_article_name=rlee_testarticle,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/book/738,1,107,107,107.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Connecticut%2C+USA#,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/wiki/view/CourseBookPage/400,1,16,16,16.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Shanghai%2CChina#,1,14,14,14.0000,0
https://6002x.mitx.mit.edu/wiki/history/BookSupplementalSectionsandExamples//1,1,3354,3354,3354.0000,0
https://6002x.mitx.mit.edu/book-shifted/49,1,217,217,217.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_4/Incremental_and_Amplifiers/?,1,56,56,56.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Potta+P.O+%2CChalakudy+%2CThrissur+Dist.+%2CKerala+%2CIndia.,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/create/DoubtsabouttheexerciseS1E2?wiki_article_name=Doubts+about+the+exercise+S1E2,1,11,11,11.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Blk+56#,1,207,207,207.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Danish#,1,4,4,4.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/3/Playground/,1,11,11,11.0000,0
http://extprod-v1-001.a.m.i4x.org/wiki/view/,1,456,456,456.0000,0
https://6002x.mitx.mit.edu/book-shifted/701,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/book/452,1,11,11,11.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=new+york,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/book/973,1,74,74,74.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Lille+%2C+France#,1,1,1,1.0000,0
https://extdeploy.mitx.mit.edu/book/503,1,14,14,14.0000,0
https://6002x.mitx.mit.edu/discussion/question/95932/suggestions-for-building-some-electronic-projects,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile/10586/,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/wiki/create/TextBookErrata,1,34,34,34.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=enlish,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/wiki/history/ThveninandNorton//2,1,1,1,1.0000,0
https://6002x.mitx.mit.edu/wiki/create/capacitorsinseriesandparallel?wiki_article_name=capacitors+in+series+and+parallel,1,29,29,29.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Dunadry%2C+Northern+Ireland,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/book-shifted/226,1,29,29,29.0000,0
https://6002x.mitx.mit.edu/book/832,1,9,9,9.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=http%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D6GggY4TEYbk#,1,763,763,763.0000,0
https://6002x.mitx.mit.edu/book-shifted/135,1,0,0,0.0000,0
https://extprod.mitx.mit.edu/s/help.html,1,1,1,1.0000,0
https://6002x.mitx.mit.edu/wiki/create/impedancematrix?wiki_article_name=impedance+matrix,1,11,11,11.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Burgbrohl%2C+Rheinland-Pfalz%2C+Germany,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=english%2C+ukrainian#,1,1,1,1.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/6/,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=spanish-english-italian#,1,14,14,14.0000,0
https://6002x.mitx.mit.edu/book-shifted/333#,1,16,16,16.0000,0
https://6002x.mitx.mit.edu/book-shifted/409,1,16,16,16.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Nyarugenge%2CKigali%2CRWANDA#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/courseware/#mit's8.02,1,11,11,11.0000,0
https://6002x.mitx.mit.edu/book/108#feedback_div,1,54,54,54.0000,0
https://6002x.mitx.mit.edu/wiki/history/OctavePrimer//2,1,81,81,81.0000,0
https://6002x.mitx.mit.edu/profile/69950/,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/1/MathReview/,1,34,34,34.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Mexicali%2C+Baja+California%2C+Mexico#,1,4,4,4.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=United+Kingdom#,1,554,554,554.0000,0
https://6002x.mitx.mit.edu/info#100,1,4,4,4.0000,0
https://6002x.mitx.mit.edu/wiki/create/MITxDownloader?wiki_article_name=MITx+Downloader,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=san+francisco+ca,1,9,9,9.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Florida,1,120,120,120.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=35%2C+Arabindapalli%2C+Suri%2CBirbhum%2C+West+Bengal%2C+India#,1,263,263,263.0000,0
https://6002x.mitx.mit.edu/wiki/view/LateRegistration/#feedback_div,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Per%C3%BA%2C+Lima+-+Santa+Anita.+Pontificia+Unversidad+Cat%C3%B3lica+del+Per%C3%BA%2C,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Barcelona%2C+Spain,1,10,10,10.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=arabe#,1,20,20,20.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/2/Dividers/,1,8,8,8.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=mandarin#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/287,1,51,51,51.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Mumbai%2CMaharashtra%2CIndia#,1,38,38,38.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Kolkata+India,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/wiki/history/Homework11Lab4from2007//6,1,3,3,3.0000,0
https://extdeploy.mitx.mit.edu/wiki/create/MITxBugs,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/wiki/view/video/#,1,18,18,18.0000,0
https://6002x.mitx.mit.edu/wiki/create/S1E2Powerquestionerror?wiki_article_name=S1E2%3A+Power+question+error,1,26,26,26.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=copenhagen%2CDK#,1,123,123,123.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Sherborne%2C+Dorset%2C+UK#,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Hangzhou%2C+China#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/11,1,128,128,128.0000,0
https://6002x.mitx.mit.edu/book-shifted/82,1,876,876,876.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Algeria#,1,22,22,22.0000,0
https://6002x.mitx.mit.edu/book-shifted/375,1,14,14,14.0000,0
https://extdeploy.mitx.mit.edu/pending_name_changes,1,606,606,606.0000,0
https://6002x.mitx.mit.edu/wiki/create/DropClass?wiki_article_name=Drop+Class,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Bogot%C3%A1%2C+Colombia,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Dutch,1,285,285,285.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/3/WikiEditing/,1,28,28,28.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Lima%2CPer%C3%BA#,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/book/300#calculator_div,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/wiki/create/cheecken0snotes?wiki_article_name=cheecken0%27s+notes,1,14,14,14.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Dusun+Resomulyo+RT+02+RW+03+Genteng+Wetan%2C+kec.+Genteng+kab.+Banyuwangi%2C+Indonesia#,1,81,81,81.0000,0
https://6002x.mitx.mit.edu/book-shifted/138,1,142,142,142.0000,0
https://6002x.mitx.mit.edu/wiki/create/InsidetheGate?wiki_article_name=Inside+the+Gate,1,13,13,13.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=English%2CTelugu#,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/6/OhmsLaw/,1,8,8,8.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=telugu,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/book-shifted/3343,1,17,17,17.0000,0
https://6002x.mitx.mit.edu/book-shifted/412,1,80,80,80.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Obreg%C3%B3n%2C+Sonora%2C+M%C3%A9xico#,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Asmara+Eritrea,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/profile/75685/,1,46,46,46.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/1/Playground/,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Greek%2CDutch%2CEnglish#,1,50,50,50.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Mexico+City%2C+Distrito+Federal%2C+Mexico#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=University+College+Of+Engineering%26Technology+Islamia+University+Bahawalpur+Punjab+Pakistan,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=JAIPUR+%2C+RAJASTHAN+%2C+INDIA#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/57,1,412,412,412.0000,0
https://6002x.mitx.mit.edu/info#63681,1,22,22,22.0000,0
https://6002x.mitx.mit.edu/wiki/create/MOSFETLargeSignals?wiki_article_name=MOSFET+Large+Signals,1,13,13,13.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Chandigarh%2C+India,1,228,228,228.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Gandhinagar%2CGujarat%2CIndia#,1,57,57,57.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=64%2F95%2CQ+M+ST%2C+MANGANAMPATTU%2CANAIKKARAN+CHATHIRAM%2CNAGAPATTINAM%2CTN%2CINDIA-609102,1,10,10,10.0000,0
https://6002x.mitx.mit.edu/wiki/view/CellphonelikeDCpowersupply/#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/350,1,20,20,20.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Peshawar%2CKhyber+Pakhtunkhwa%2CPakistan#,1,49,49,49.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Arabic%2CEnglish#,1,6,6,6.0000,0
http://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Basic_Circuit_Analysis/?tencent-mtt-https#?tencent-mtt-https,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/wiki/history/basics//1,1,12,12,12.0000,0
https://6002x.mitx.mit.edu/book-shifted/289#,1,3385,3385,3385.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Mumbai+%2C+INDIA#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Profile/,1,173,173,173.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Kozani%2CWest+Macedonia%2CGreece,1,486,486,486.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/96/BookErrors/,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/wiki/history/homeworks//1#,1,21,21,21.0000,0
https://extdeploy.mitx.mit.edu/wiki/create/StaticDisciplineandBooleanLogic,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/book-shifted/628,1,11,11,11.0000,0
https://6002x.mitx.mit.edu/info#post-id-66305,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/wiki/create/S3E4SIMPLETHEVENIN?wiki_article_name=S3E4%3A+SIMPLE+THEVENIN,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Cracow%2C+Little+Poland%2C+Poland#,1,102,102,102.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Hanoi%2C+Vietnam#,1,1056,1056,1056.0000,0
https://6002x.mitx.mit.edu/book-shifted/112,1,210,210,210.0000,0
https://6002x.mitx.mit.edu/book-shifted/823,1,1,1,1.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Amman+%2C+Jordan#,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_4/Week_4_Tutorials/#calculator_div,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Region+Metropolitana,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/wiki/create/Encouragementforthiscourse?wiki_article_name=Encouragement+for+this+course,1,55,55,55.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=england#,1,9,9,9.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/31/ThveninandNorton/,1,3,3,3.0000,0
http://extprod-v1-002.a.m.i4x.org/wiki/view/,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/book-shifted/707,1,29,29,29.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=rus,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/wiki/view/HW3solution,1,1053,1053,1053.0000,0
https://6002x.mitx.mit.edu/discussion/question/98322/framing-the-certificate,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/view/wjgnotes/#,1,22,22,22.0000,0
https://6002x.mitx.mit.edu/wiki/create/TRANSIENTANALYSIS?wiki_article_name=TRANSIENT+ANALYSIS,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Espa%C3%B1ol%2C+English,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/history/UsefulFreeTools//2,1,108,108,108.0000,0
https://6002x.mitx.mit.edu/wiki/create/circuitosenserie?wiki_article_name=circuitos+en+serie,1,11,11,11.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Egypt,1,93,93,93.0000,0
https://6002x.mitx.mit.edu/book-shifted/231,1,30,30,30.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=The+Woodlands%2C+TX#,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/book-shifted/140,1,196,196,196.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_5/Mosfet_Amplifier_Experiment/#calculator_div,1,4,4,4.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Sammamish%2C+Washington%2C+USA#,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/wiki/create/itisgood?wiki_article_name=it+is+good,1,25,25,25.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Ca%2C+USA,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/wiki/view/Test/#,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/7/SignConventionsforVoltageCurrentandPowerinaTwo-TerminalElement/,1,74,74,74.0000,0
https://6002x.mitx.mit.edu/book-shifted/736,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Thai#,1,95,95,95.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=OK%2C+USA#,1,514,514,514.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Final/,1,22,22,22.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Manipal,1,38,38,38.0000,0
https://6002x.mitx.mit.edu/profile/84305/,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/1/Unknownerrorinlab0/,1,22,22,22.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Overview/Circuit_Sandbox/?sort,1,9,9,9.0000,0
https://6002x.mitx.mit.edu/book-shifted/211#,1,23,23,23.0000,0
https://6002x.mitx.mit.edu/wiki/create/New?wiki_article_name=New,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Charleston%2C+South+Carolina%2C+USA#,1,168,168,168.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Santa+Cruz+de+Tenerife.+Spain#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Germany,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/book/514#,1,5,5,5.0000,0
https://6002x.mitx.mit.edu/book-shifted/351#,1,12,12,12.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Phedikhola%2C+Syangja%2C+Nepal#,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/wiki/history/SignalsandSystemsCreatingTutorials//1,1,400,400,400.0000,0
"https://6002x.mitx.mit.edu/section/week3_gjs/#differences between 12f629 12f675",1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/view/Sandbox,1,88,88,88.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/2/WishList/,1,71,71,71.0000,0
http://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Basic_Circuit_Analysis/?tencent-mtt-https#?tencent-mtt-https&tencent-mtt-https&tencent-mtt-https&tencent-mtt-https,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/book-shifted/672#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Persian%2C+English%2C+Turkish%2C#,1,213,213,213.0000,0
https://6002x.mitx.mit.edu/wiki/view/#tocanchor_31,1,12,12,12.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Weehack%20a%20dayk_3/Digital_and_Nonlinear/,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/965,1,8,8,8.0000,0
https://extdeploy.mitx.mit.edu/wiki/create/WikiEditing,1,9,9,9.0000,0
https://6002x.mitx.mit.edu/wiki/view/VoltageCurrentsandPower/#,1,689,689,689.0000,0
https://6002x.mitx.mit.edu/wiki/create/S6E2Discrepancy?wiki_article_name=S6E2+Discrepancy,1,46,46,46.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Anaheim%2C+ca#,1,320,320,320.0000,0
https://6002x.mitx.mit.edu/book-shifted/380,1,19,19,19.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Revda%2C+Sverdlovskaya+oblast%2C+Russia,1,9,9,9.0000,0
https://6002x.mitx.mit.edu/wiki/create/Espaol?wiki_article_name=Espa%C3%B1ol,1,334,334,334.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Bogot%C3%A1+D.C.%2CColombia#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/view_revision/36/MOSFETLargeSignals/,1,3189,3189,3189.0000,0
https://6002x.mitx.mit.edu/book-shifted/71,1,517,517,517.0000,0
https://6002x.mitx.mit.edu/book/373,1,303,303,303.0000,0
https://6002x.mitx.mit.edu/book-shifted/654,1,19,19,19.0000,0
https://6002x.mitx.mit.edu/wiki/create/UsefulElectricLawsFormulawheel?wiki_article_name=Useful+Electric+Laws+Formula+wheel,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/wiki/create/CourseBookPage,1,7,7,7.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Elizabeth%2C+nj#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/book-shifted/234,1,26,26,26.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Thessaloniki%2C+Greece#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Ikarias+11%2C+Nea+Erythraia%2C+Athens%2C+Greece%2C+Gr-16471#,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/book-shifted/143,1,86,86,86.0000,0
https://6002x.mitx.mit.edu/book-shifted/530#,1,37,37,37.0000,0
https://extprod.mitx.mit.edu/wiki/history//1,1,12,12,12.0000,0
https://6002x.mitx.mit.edu/book/231,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Calgary%2C+Alberta,1,6,6,6.0000,0
https://6002x.mitx.mit.edu/wiki/create/KVL?wiki_article_name=KVL,1,2,2,2.0000,0
https://6002x.mitx.mit.edu/book/235,1,37,37,37.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=English+%2F+Spanish#,1,3,3,3.0000,0
https://6002x.mitx.mit.edu/wiki/view/TestpageforWikiedits#,1,1596,1596,1596.0000,0
https://6002x.mitx.mit.edu/book-shifted/337#,1,0,0,0.0000,0
https://6002x.mitx.mit.edu/wiki/view/IRCCulture/#tocanchor_4,1,15,15,15.0000,0
https://6002x.mitx.mit.edu/book-shifted/417#,1,17,17,17.0000,0
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Final_Exam/F/,1,11,11,11.0000,0
